Date,Close,High,Low,Open,Volume
,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS
2024-01-01,192.19427490234375,193.83216129670575,191.6327081403538,192.80262699346952,4820168
2024-01-02,193.78533935546875,197.24829590539005,190.60315187295197,192.19425275482755,21141219
2024-01-03,194.90847778320312,196.9675320752059,191.3987212805044,192.3346563478907,11650902
2024-01-04,200.89845275878906,201.60040404624985,195.89120881030993,197.0143280140001,31054419
2024-01-05,202.5831298828125,203.5658644987084,199.40095656406226,201.64719487362302,20743811
2024-01-08,203.98703002929688,206.654450487025,203.19149384945908,204.03382963546022,19310595
2024-01-09,202.7703094482422,207.26280024712253,202.11515781285507,206.84163235874757,11951525
2024-01-10,198.51182556152344,201.22603143583834,196.2655729209404,201.22603143583834,16500666
2024-01-11,198.27784729003906,200.2901019475789,197.34191223420925,200.2901019475789,12586419
2024-01-12,209.087890625,210.35140869226439,198.74581944242692,200.10292244871047,39228118
2024-01-15,218.54083251953125,220.36590299695905,210.25780167728183,213.86115730498025,57884916
2024-01-16,220.038330078125,223.64167135543954,216.29458997832694,219.89793125564148,34505065
2024-01-17,217.18373107910156,222.05059047994925,215.92021304986162,217.32411562402356,26010955
2024-01-18,218.587646484375,219.47678197728948,210.2578154866444,215.31187361904233,19232183
2024-01-19,226.5430908203125,227.01105836413416,219.9447455961799,220.88068068382321,26391844
2024-01-23,215.1714630126953,229.9124401002192,213.39319212415492,229.30408802814893,20282617
2024-01-24,219.3363800048828,219.9447320619217,213.48678606706574,216.20099194171877,14458601
2024-01-25,219.05560302734375,222.28457611892952,217.88568420566517,219.94473847557236,18291957
2024-01-29,236.32359313964844,238.61663108812274,223.78206955285023,225.56034038279316,54127939
2024-01-30,233.23501586914062,246.43169174673932,232.7202487259795,240.06734471533693,51491099
2024-01-31,236.08961486816406,238.05508417321778,230.5208042121591,234.40492893258022,33293192
2024-02-01,231.78431701660156,238.33586258132465,229.72526269536434,238.33586258132465,29758133
2024-02-02,240.769287109375,243.34310844873661,233.04782309129007,233.9837581237852,30482663
2024-02-05,246.10414123535156,250.87738730354414,238.75704512920305,243.38990664759092,34001868
2024-02-06,254.8551025390625,255.8846368059469,243.5303112907469,248.3503710828978,36708949
2024-02-07,254.48072814941406,257.9904845009483,250.4094050691403,257.38213244584307,23756939
2024-02-08,255.65065002441406,257.9904876203953,251.86012454391275,255.55705080808067,25252940
2024-02-09,250.40939331054688,257.99047238636655,242.54754516477684,257.382120359828,26743792
2024-02-12,241.3776397705078,249.52028599852866,240.34810551969923,245.16819379905706,30906374
2024-02-13,242.87515258789062,245.5893585998852,238.38266136007553,241.47124997177565,20711842
2024-02-14,251.62615966796875,252.3748963298845,239.5993878095644,241.47125802682663,36168962
2024-02-15,259.5347900390625,261.92144166530653,251.76654018690888,254.24676247253822,32831246
2024-02-16,260.8642883300781,263.99806673872973,256.73337753284864,261.2916059418891,27044984
2024-02-19,260.8168029785156,264.9951840697548,258.6801278656706,260.86430203599656,15322964
2024-02-20,262.6685791015625,266.9893990659022,260.24699677497483,260.9592217568226,18968785
2024-02-21,259.2024230957031,266.94192876233643,257.9204123333815,262.09879309384837,16340579
2024-02-22,260.8642883300781,262.09880007154464,254.9765500696005,260.05709420042257,16791453
2024-02-23,258.4902038574219,262.0987989169736,257.44560139896976,261.05419645852146,9464646
2024-02-26,256.258544921875,258.20528154241174,254.31177932083062,258.20528154241174,8661999
2024-02-27,255.78375244140625,256.5909465970721,251.60537143506045,254.54921167964952,19582774
2024-02-28,252.3650665283203,256.6858867430921,251.27299395562625,256.4010083260451,9118196
2024-02-29,251.27297973632812,252.93483802958357,248.3291106778881,251.65282726439904,17179832
2024-03-01,256.92327880859375,259.2024219226325,253.07727551954332,253.07727551954332,12930057
2024-03-04,265.13763427734375,266.4196160736849,258.775079447352,259.01248777712027,22280353
2024-03-05,269.45843505859375,270.5980065523659,262.7160331782068,265.89731036618946,18544484
2024-03-06,266.1347351074219,269.9807384204282,259.7721803386984,269.9807384204282,16807149
2024-03-07,264.093017578125,270.0282255020288,263.2858235043726,266.1347233078464,11386963
2024-03-11,260.1995544433594,266.37217161081134,259.43985930726234,264.0930572220084,10684598
2024-03-12,256.78082275390625,261.71892720283984,255.49881208153823,260.19950822005205,13780189
2024-03-13,242.48887634277344,257.3506321446955,240.0198238914088,257.16069388670235,20079496
2024-03-14,249.99098205566406,251.03558454791514,238.54789716798055,239.78242343420771,21404057
2024-03-15,245.71762084960938,252.9823099308004,236.3637268781698,250.65572569173747,34961065
2024-03-18,248.42408752441406,249.80103847902132,244.57805510935114,245.9075649696749,9246173
2024-03-19,246.1924285888672,250.65571661064672,243.72337625725527,248.8039201168108,8758348
2024-03-20,250.56076049804688,251.27298549719964,244.24570463499418,246.3823796324525,10484778
2024-03-21,249.7061004638672,253.50463385609632,249.13631465893081,251.36795882296744,12163200
2024-03-22,249.99098205566406,251.89024877593502,245.4327535192179,249.70610363982755,13025089
2024-03-26,252.12767028808594,254.4067846753787,246.2399315554438,248.47157586445388,10830926
2024-03-27,248.5665283203125,254.69167499433502,246.57229249757194,251.65283669487226,28563001
2024-03-28,254.54922485351562,257.3506550150727,248.75648421655265,249.23130092322253,18888942
2024-04-01,256.3060302734375,257.82544939933285,254.31179448198168,254.5492028147619,6440401
2024-04-02,258.7750549316406,260.24697484455385,255.87868517506695,256.4959409778852,14439120
2024-04-03,261.4815368652344,264.9476926395061,260.0570869048069,261.1966294848437,22600929
2024-04-04,255.4513702392578,264.6153262379842,251.98521432021744,264.6153262379842,24624383
2024-04-05,254.45425415039062,258.2052882944791,253.0772742741441,254.35928502435493,13029904
2024-04-08,256.78082275390625,258.30024173669403,253.1722280277286,254.0743622190197,13011300
2024-04-09,255.40391540527344,258.91754160911506,254.50175207994957,256.4010188865164,13173933
2024-04-10,258.3002624511719,259.43983402477767,255.59380169923978,256.3535257418133,11137195
2024-04-12,252.31759643554688,258.7750917192732,251.65284148846752,258.2053059047067,21894584
2024-04-15,265.7549133300781,268.6987826722062,253.64708745529452,255.54635425918212,75063828
2024-04-16,268.888671875,277.81521939024674,261.3865743562451,263.0484326854855,79082544
2024-04-18,260.34197998046875,273.2095294033273,259.58228488428597,271.5951410983011,34136482
2024-04-19,261.3865661621094,266.6570193917033,260.2944936618026,262.8110161139465,32658724
2024-04-22,262.8584899902344,263.9980615603965,259.9621199717933,263.3333066477171,14184019
2024-04-23,262.8584899902344,264.7102865466205,261.67144834652754,262.90598904428794,8799147
2024-04-24,265.28009033203125,266.27719378819893,262.38369113654886,263.61823191807787,9253985
2024-04-25,267.7491149902344,268.36637082636804,263.99805194060184,265.28006266519196,17050557
2024-04-26,268.6512756347656,271.7375840994186,267.9865496614545,268.7462447682417,11070290
2024-04-29,268.9361572265625,270.8828938637041,267.9390248915202,269.64838218851787,8952420
2024-04-30,268.6037902832031,271.9275069022763,267.27430943167565,270.17067946466443,10658906
2024-05-02,268.5563049316406,270.26566238268714,264.99517980093196,266.84697646110465,15677336
2024-05-03,271.6900939941406,278.19508792081405,269.69585826019943,269.69585826019943,28913016
2024-05-06,267.9390563964844,274.2066425947524,261.3865917721406,274.1591725172435,15491865
2024-05-07,259.8197021484375,270.64551703368255,258.30028292337425,269.6009145051696,13179001
2024-05-08,262.906005859375,266.1347535406618,258.6326556687132,259.72472825466906,12797721
2024-05-09,251.89022827148438,264.5203393409617,249.94349163387963,263.2858276654818,14869187
2024-05-10,256.6383972167969,257.54056043658926,251.13053571424558,253.5520890171499,9530738
2024-05-13,253.45712280273438,258.20528931826146,248.8513954865714,258.20528931826146,7163239
2024-05-14,259.1549377441406,260.8167961215515,253.02981996998957,254.4542700077703,9123849
2024-05-15,259.6772766113281,262.09883029905995,258.7751132481661,260.6743801343912,6368662
2024-05-16,263.66571044921875,265.28009883817134,260.0096160251874,262.0988211190658,23757779
2024-05-17,263.47576904296875,269.12606975461716,262.6685749468738,264.7577508056104,11529157
2024-05-21,265.9922790527344,269.69584293068107,264.33042086566155,266.9419123024903,17559555
2024-05-22,263.998046875,269.69584644784175,262.9534444905442,269.69584644784175,17935064
2024-05-23,269.173583984375,270.2181574823851,265.0426731259836,265.84986726759035,17719819
2024-05-24,268.983642578125,271.54766417901703,267.65416170305525,269.6958675805384,11041667
2024-05-27,263.66571044921875,269.88582667205435,261.813942688315,269.69588839787934,13719808
2024-05-28,260.4844055175781,265.23257207080053,259.2973638792725,265.23257207080053,6927361
2024-05-29,258.1578369140625,260.00960459355105,256.63841772900054,260.00960459355105,8327205
2024-05-30,253.26722717285156,261.244141552518,251.6528388784087,259.24990571247383,15390964
2024-05-31,251.03558349609375,254.92908605243775,249.75357266918036,254.92908605243775,24167379
2024-06-03,269.7908630371094,272.11744755038757,259.439864454729,263.9506232435174,30195397
2024-06-04,224.3983612060547,270.64550197960665,211.76823488228874,270.64550197960665,72779900
2024-06-05,235.0342559814453,237.1709310358221,218.84300433800584,234.55943930269493,37078551
2024-06-06,239.59249877929688,246.42985604908165,236.6961141434821,241.20687258754043,30881233
2024-06-07,247.2845001220703,247.664347637671,239.11766261462404,240.73203629130788,22010688
2024-06-10,246.0974578857422,250.70318507430733,245.05285548516437,250.70318507430733,14138524
2024-06-11,259.772216796875,261.14919688172927,251.89027081046794,253.40969011570056,47270206
2024-06-12,261.62396240234375,265.0426479249368,260.76929826682226,263.9980455457407,20560662
2024-06-13,262.6211242675781,263.99810438987464,258.7751203102188,263.99810438987464,16013386
2024-06-14,261.52899169921875,264.1879821920505,260.76929669012793,263.04841069790734,10642648
2024-06-18,261.9088439941406,264.94768204709885,260.19951570216875,264.9002119758525,17044769
2024-06-19,257.8729248046875,262.66859061429454,257.44560718515476,262.00383567656365,13361607
2024-06-20,258.1578369140625,260.1995428593752,255.54634515178776,258.1103378573512,12826509
2024-06-21,256.068603515625,260.91173895196306,255.3563785685314,257.77796077695405,17406416
2024-06-24,256.3060302734375,257.58804106655265,253.17225187294218,256.0686219406573,7282347
2024-06-25,253.55210876464844,257.16070396385123,251.65284203232895,256.4959779958457,14425434
2024-06-26,254.26429748535156,255.59377821204953,250.79814198986915,253.45710344326508,10650910
2024-06-27,254.02691650390625,254.59670229964306,250.2283831730067,253.93194737453186,22830930
2024-06-28,260.3894958496094,261.5765376268587,254.83413453598027,255.45139046404748,19532912
2024-07-01,259.2024230957031,261.90885483998267,257.9204123333815,261.14915978553734,11750972
2024-07-02,261.0067138671875,265.70738123402873,257.82543657012855,259.43982474490707,24470518
2024-07-03,260.8642883300781,263.71318833085576,260.19953340435956,262.09880007154464,9125400
2024-07-04,263.0959167480469,264.85274429989516,259.2973832221093,261.1491799082082,13444669
2024-07-05,273.6843566894531,274.72893024205644,262.5736343490258,263.28585939698877,39781962
2024-07-08,284.0827941894531,287.7388881685545,272.8771329090856,275.393655342841,53136198
2024-07-09,282.4684753417969,286.6468566376366,278.57497248274825,285.64972414784296,18686252
2024-07-10,283.1331787109375,284.70006794900155,274.3016001105691,284.60512779800564,19278800
2024-07-11,289.4007263183594,291.7273393198481,280.28424153076924,284.88996848402894,36020507
2024-07-12,291.63238525390625,296.0481741972342,288.8784545458475,291.3474778824126,31788101
2024-07-15,306.2567443847656,307.34881690197386,293.1043171631476,296.0956563121993,51435537
2024-07-16,306.3992004394531,311.0998972040299,303.64526946790266,307.3013637314056,37468292
2024-07-18,314.9933776855469,316.5127677834716,305.4495456175972,308.72579209982786,48189915
2024-07-19,303.55029296875,316.4178421833151,302.0308738204698,316.22790392208884,26579496
2024-07-22,304.6423645019531,307.0639469122044,298.65968603993883,303.8826694206055,22234557
2024-07-23,298.3273010253906,305.2121425802397,282.42094295039465,303.9301318049591,37871058
2024-07-24,303.455322265625,309.34306056700905,296.3805712695126,297.28270555438763,28259305
2024-07-25,318.8868408203125,320.54869904461833,300.1790827692884,302.0308502594961,42054664
2024-07-26,314.8984069824219,321.4508709335627,313.4739570373692,319.5516043401591,25703985
2024-07-29,316.1329345703125,322.44799051478327,314.09122867585336,316.9875987842129,26721790
2024-07-30,315.18328857421875,321.21346586550436,314.32862439462514,315.2782577009533,19792253
2024-07-31,317.3674621582031,320.4537703997935,313.14158235828364,315.3257273678211,21393361
2024-08-01,324.53717041015625,327.3386001522055,320.1688515668368,320.7861073969726,36044960
2024-08-02,313.4739685058594,320.97606602816734,312.09698858306143,320.97606602816734,22939377
2024-08-05,294.6237487792969,307.01645248627034,290.5878070151969,304.21505147361296,37986023
2024-08-06,290.6827697753906,306.20928060599556,289.7806065145154,298.94456240544434,28386636
2024-08-07,312.5243225097656,314.28114989784626,296.2855874040206,296.66543492510357,66110716
2024-08-08,306.4466857910156,312.4293641506326,305.49705246532983,312.4293641506326,23478224
2024-08-09,315.8005676269531,318.93437515636083,311.66968562536465,317.1300775378895,29814474
2024-08-12,324.10986328125,327.33863998036657,313.28404846921455,315.9905094173512,34754596
2024-08-13,318.9818420410156,327.62351147307413,316.18044099788546,326.7688472392465,28943385
2024-08-14,311.6221618652344,319.55160572311314,310.340151113037,318.93434987368727,17812763
2024-08-16,312.9991760253906,318.8394156689428,312.0970126986052,315.8005771813082,16584396
2024-08-19,318.41204833984375,321.68829496564615,316.75018998946774,318.12716992912607,19636518
2024-08-20,313.4739685058594,319.07679936527876,311.527202788093,318.934360161664,14972714
2024-08-21,311.1948547363281,314.80344980859695,310.0552831448172,313.9962556796525,11835143
2024-08-22,308.0135803222656,313.8538195803826,307.30135531565355,312.00202297098735,13387819
2024-08-23,305.1903991699219,310.8367507749102,303.89843018434857,310.45395272138234,13229612
2024-08-26,313.7556457519531,314.9519079141875,308.92272909315477,309.5926475862537,21346682
2024-08-27,314.712646484375,318.2535648599854,311.98516299133325,315.2389901384627,20165503
2024-08-28,313.707763671875,316.10028788903577,310.693188999376,314.52122774683323,12446738
2024-08-29,315.430419921875,315.95676360292924,310.9803304187165,312.0808857917699,13799961
2024-08-30,316.53094482421875,320.0240242396589,315.38252155077294,316.2438536086658,19666466
2024-09-02,312.17657470703125,317.6793804623731,311.79374746390425,315.8131998717925,8975511
2024-09-03,308.3485412597656,313.8991859137987,307.8221683941609,312.9421762006469,10321111
2024-09-04,300.88385009765625,302.6064851168603,295.14179177821387,301.45806177072427,25397204
2024-09-05,298.0128173828125,303.3242387883058,296.8165552471994,303.3242387883058,15571640
2024-09-06,295.52459716796875,299.6875953941265,290.6438708396662,298.10853515816865,27946491
2024-09-09,286.0502014160156,295.4289142592933,281.9829100783012,295.4289142592933,30369085
2024-09-10,282.89208984375,288.53844156560126,282.31787814876407,287.1986337477142,15618589
2024-09-11,273.03485107421875,279.82962566953404,271.07299290490346,279.82962566953404,44826300
2024-09-12,281.40869140625,282.0786098804101,274.18327983286684,275.61879438696565,21964895
2024-09-13,278.92047119140625,284.4711154197897,278.5376439710076,282.98776216040244,13672371
